hash,evaluator,answer,evaluator_type,start_time,end_time,duration,fluency,adequacy
37955953c5843da679ced3bf8abce78c61a82db6,Expert 7,87,Expert,2026-02-23T16:20:47.633000,2026-02-23T16:23:50.751000,183.118,,
37955953c5843da679ced3bf8abce78c61a82db6,Expert 5,93,Expert,2026-02-23T18:35:09.437000,2026-02-23T18:35:35.489000,26.052,,
4f4de3f855740a74df2ac944967e9f7d6a47c874,Expert 4,100,Expert,2026-02-19T03:35:09.071000,2026-02-19T03:35:13.665000,4.594,,
4f4de3f855740a74df2ac944967e9f7d6a47c874,Expert 6,60,Expert,2026-02-22T22:27:27.595000,2026-02-22T22:27:34.091000,6.496,,
4f4de3f855740a74df2ac944967e9f7d6a47c874,Expert 5,34,Expert,2026-02-23T18:34:59.267000,2026-02-23T18:35:09.351000,10.084,,
4f4de3f855740a74df2ac944967e9f7d6a47c874,Expert 7,25,Expert,2026-02-23T18:36:43.782000,2026-02-23T18:37:04.083000,20.301,,
4b0c4e91ae833a6480a6bc86152c27265ec2befe,Expert 4,92,Expert,2026-02-19T03:36:14.012000,2026-02-19T03:36:39.255000,25.243,,
4b0c4e91ae833a6480a6bc86152c27265ec2befe,Expert 6,100,Expert,2026-02-23T09:19:09.518000,2026-02-23T09:19:13.798000,4.28,,
4b0c4e91ae833a6480a6bc86152c27265ec2befe,Expert 7,100,Expert,2026-02-23T16:08:59.435000,2026-02-23T16:09:07.198000,7.763,,
4b0c4e91ae833a6480a6bc86152c27265ec2befe,Expert 5,93,Expert,2026-02-23T18:29:06.088000,2026-02-23T18:29:20.135000,14.047,,
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,Expert 4,81,Expert,2026-02-19T03:32:00.392000,2026-02-19T03:32:15.766000,15.374,,
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,Expert 6,49,Expert,2026-02-23T09:18:52.611000,2026-02-23T09:19:09.353000,16.742,,
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,Expert 7,50,Expert,2026-02-23T16:01:53.847000,2026-02-23T16:02:41.817000,47.97,,
bd84145f8d2dc4e21a48c3977bf3ea667b92e865,Expert 5,69,Expert,2026-02-23T16:59:10.075000,2026-02-23T18:21:50.268000,4960.193,,
dd9bbc9fb2fb299f309d9eed3250a11276975a28,Expert 4,60,Expert,2026-02-19T03:39:04.995000,2026-02-19T03:39:13.123000,8.128,,
dd9bbc9fb2fb299f309d9eed3250a11276975a28,Expert 6,46,Expert,2026-02-22T22:34:04.990000,2026-02-22T22:34:15.276000,10.286,,
dd9bbc9fb2fb299f309d9eed3250a11276975a28,Expert 7,50,Expert,2026-02-23T16:48:50.355000,2026-02-23T16:50:57.033000,126.678,,
dd9bbc9fb2fb299f309d9eed3250a11276975a28,Expert 5,46,Expert,2026-02-23T19:04:51.971000,2026-02-23T19:05:31.259000,39.288,,
fd3a0bea93434f6d9697778652786cd325456be5,Expert 4,89,Expert,2026-02-19T03:31:27.687000,2026-02-19T03:31:39.548000,11.861,,
fd3a0bea93434f6d9697778652786cd325456be5,Expert 6,80,Expert,2026-02-22T22:27:44.953000,2026-02-22T22:27:57.736000,12.783,,
fd3a0bea93434f6d9697778652786cd325456be5,Expert 7,66,Expert,2026-02-23T18:43:14.337000,2026-02-23T18:43:47.367000,33.03,,
fd3a0bea93434f6d9697778652786cd325456be5,Expert 5,59,Expert,2026-02-23T18:52:26.095000,2026-02-23T18:53:49.435000,83.34,,
cacb2924a25959b9569b942cadb0831cbc039e26,Expert 4,88,Expert,2026-02-19T03:40:17.712000,2026-02-19T03:40:29.746000,12.034,,
cacb2924a25959b9569b942cadb0831cbc039e26,Expert 6,36,Expert,2026-02-22T22:32:47.910000,2026-02-22T22:33:17.311000,29.401,,
cacb2924a25959b9569b942cadb0831cbc039e26,Expert 7,26,Expert,2026-02-23T16:54:51.052000,2026-02-23T18:32:07.275000,5836.223,,
cacb2924a25959b9569b942cadb0831cbc039e26,Expert 5,26,Expert,2026-02-23T19:03:05.507000,2026-02-23T19:04:09.638000,64.131,,
36fb4923b8fa8760d6781116003ae1e0292723d5,Expert 4,81,Expert,2026-02-19T03:29:44.022000,2026-02-19T03:31:13.339000,89.317,,
36fb4923b8fa8760d6781116003ae1e0292723d5,Expert 6,100,Expert,2026-02-23T09:18:47.983000,2026-02-23T09:18:52.407000,4.424,,
36fb4923b8fa8760d6781116003ae1e0292723d5,Expert 7,100,Expert,2026-02-23T18:46:53.825000,2026-02-23T18:47:00.277000,6.452,,
36fb4923b8fa8760d6781116003ae1e0292723d5,Expert 5,97,Expert,2026-02-23T18:58:29.175000,2026-02-23T18:58:46.990000,17.815,,
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,Expert 4,78,Expert,2026-02-19T03:34:10.649000,2026-02-19T03:34:49.743000,39.094,,
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,Expert 6,100,Expert,2026-02-22T22:34:59.986000,2026-02-23T09:18:47.870000,38627.884,,
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,Expert 7,100,Expert,2026-02-23T16:19:06.746000,2026-02-23T16:19:48.995000,42.249,,
aa2255a0726d23a5c74a3a902444a96f6b3a9c62,Expert 5,76,Expert,2026-02-23T18:38:03.511000,2026-02-23T18:38:47.411000,43.9,,
2a578b5d52de4ec9182884a99787ef3e881e5d12,Expert 4,89,Expert,2026-02-19T03:33:22.219000,2026-02-19T03:33:30.104000,7.885,,
2a578b5d52de4ec9182884a99787ef3e881e5d12,Expert 6,80,Expert,2026-02-22T22:31:18.899000,2026-02-22T22:31:29.938000,11.039,,
2a578b5d52de4ec9182884a99787ef3e881e5d12,Expert 5,75,Expert,2026-02-23T18:43:49.861000,2026-02-23T18:44:13.297000,23.436,,
2a578b5d52de4ec9182884a99787ef3e881e5d12,Expert 7,99,Expert,2026-02-23T18:46:45.146000,2026-02-23T18:46:53.658000,8.512,,
7984573af8ba53b59e14e25b06bc3f1bffd601bc,Expert 4,100,Expert,2026-02-19T03:35:01.782000,2026-02-19T03:35:08.935000,7.153,,
7984573af8ba53b59e14e25b06bc3f1bffd601bc,Expert 6,80,Expert,2026-02-22T22:27:34.218000,2026-02-22T22:27:44.798000,10.58,,
7984573af8ba53b59e14e25b06bc3f1bffd601bc,Expert 7,89,Expert,2026-02-23T16:51:17.087000,2026-02-23T16:54:50.891000,213.804,,
7984573af8ba53b59e14e25b06bc3f1bffd601bc,Expert 5,93,Expert,2026-02-23T18:49:53.697000,2026-02-23T18:50:25.152000,31.455,,
48dadebe5e23ed35da35419dd713243b649f4777,Expert 4,22,Expert,2026-02-19T03:35:33.383000,2026-02-19T03:35:41.606000,8.223,,
48dadebe5e23ed35da35419dd713243b649f4777,Expert 6,49,Expert,2026-02-23T09:22:15.712000,2026-02-23T09:22:41.654000,25.942,,
48dadebe5e23ed35da35419dd713243b649f4777,Expert 5,36,Expert,2026-02-23T18:35:35.631000,2026-02-23T18:36:14.610000,38.979,,
48dadebe5e23ed35da35419dd713243b649f4777,Expert 7,37,Expert,2026-02-23T18:47:39.757000,2026-02-23T18:48:06.665000,26.908,,
f244a3c2792722b06ee82f84ed595ad4ccef0918,Expert 4,100,Expert,2026-02-19T03:32:24.733000,2026-02-19T03:32:34.444000,9.711,,
f244a3c2792722b06ee82f84ed595ad4ccef0918,Expert 6,100,Expert,2026-02-22T22:34:48.820000,2026-02-22T22:34:59.836000,11.016,,
f244a3c2792722b06ee82f84ed595ad4ccef0918,Expert 7,73,Expert,2026-02-23T18:32:07.379000,2026-02-23T18:34:37.821000,150.442,,
f244a3c2792722b06ee82f84ed595ad4ccef0918,Expert 5,92,Expert,2026-02-23T18:54:54.220000,2026-02-23T18:56:30.132000,95.912,,
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,Expert 4,100,Expert,2026-02-19T03:37:30.127000,2026-02-19T03:37:39.970000,9.843,,
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,Expert 6,90,Expert,2026-02-22T22:28:14.178000,2026-02-22T22:28:27.705000,13.527,,
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,Expert 7,69,Expert,2026-02-23T16:39:55.141000,2026-02-23T16:40:13.340000,18.199,,
8ffad5ce01f3eca6f0ad37c61162ebdb8c06014c,Expert 5,91,Expert,2026-02-23T18:42:56.362000,2026-02-23T18:43:49.751000,53.389,,
2e88c7d4f4730bfc06aff96e72bee74bfeee26ad,Expert 4,100,Expert,2026-02-19T03:40:09.776000,2026-02-19T03:40:17.523000,7.747,,
2e88c7d4f4730bfc06aff96e72bee74bfeee26ad,Expert 6,27,Expert,2026-02-22T22:30:00.103000,2026-02-22T22:30:10.450000,10.347,,
2e88c7d4f4730bfc06aff96e72bee74bfeee26ad,Expert 7,50,Expert,2026-02-23T18:36:32.526000,2026-02-23T18:36:43.608000,11.082,,
2e88c7d4f4730bfc06aff96e72bee74bfeee26ad,Expert 5,90,Expert,2026-02-23T18:52:01.743000,2026-02-23T18:52:25.955000,24.212,,
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,Expert 4,80,Expert,2026-02-19T03:33:30.563000,2026-02-19T03:34:01.772000,31.209,,
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,Expert 6,60,Expert,2026-02-22T22:30:30.634000,2026-02-22T22:30:47.948000,17.314,,
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,Expert 7,63,Expert,2026-02-23T16:06:06.165000,2026-02-23T16:08:59.285000,173.12,,
b87d4f00bf501f6f75d6245cd75fdc8e5399fc11,Expert 5,62,Expert,2026-02-23T19:05:31.353000,2026-02-23T19:06:21.985000,50.632,,
0e6a99c6b6157eedb77ba651a3e7558cc17c6e1a,Expert 4,80,Expert,2026-02-19T03:31:13.492000,2026-02-19T03:31:18.909000,5.417,,
0e6a99c6b6157eedb77ba651a3e7558cc17c6e1a,Expert 6,100,Expert,2026-02-22T22:27:24.037000,2026-02-22T22:27:27.426000,3.389,,
0e6a99c6b6157eedb77ba651a3e7558cc17c6e1a,Expert 7,100,Expert,2026-02-23T16:39:48.997000,2026-02-23T16:39:55,6.003,,
0e6a99c6b6157eedb77ba651a3e7558cc17c6e1a,Expert 5,93,Expert,2026-02-23T19:04:09.738000,2026-02-23T19:04:19.729000,9.991,,
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,Expert 4,70,Expert,2026-02-19T03:37:02.065000,2026-02-19T03:37:16.959000,14.894,,
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,Expert 6,90,Expert,2026-02-22T22:29:06.351000,2026-02-22T22:29:18.744000,12.393,,
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,Expert 7,80,Expert,2026-02-23T18:44:03.903000,2026-02-23T18:44:33.152000,29.249,,
98b40a1aac8bdba3cd10bfc3bc5ced9881a39ca5,Expert 5,90,Expert,2026-02-23T18:59:44.601000,2026-02-23T19:00:24.061000,39.46,,
de4ee4032003f26d938d7fb74fb6f97f20248b44,Expert 4,100,Expert,2026-02-19T03:38:56.899000,2026-02-19T03:39:04.789000,7.89,,
de4ee4032003f26d938d7fb74fb6f97f20248b44,Expert 6,80,Expert,2026-02-22T22:34:27.526000,2026-02-22T22:34:48.656000,21.13,,
de4ee4032003f26d938d7fb74fb6f97f20248b44,Expert 7,100,Expert,2026-02-23T18:47:00.445000,2026-02-23T18:47:39.577000,39.132,,
de4ee4032003f26d938d7fb74fb6f97f20248b44,Expert 5,94,Expert,2026-02-23T18:53:49.541000,2026-02-23T18:54:54.141000,64.6,,
0a6bc2d06b3b45ad171710b3ae74518cc1d1d420,Expert 4,41,Expert,2026-02-19T03:36:53.366000,2026-02-19T03:37:01.935000,8.569,,
0a6bc2d06b3b45ad171710b3ae74518cc1d1d420,Expert 6,26,Expert,2026-02-23T09:20:05.085000,2026-02-23T09:20:40.017000,34.932,,
0a6bc2d06b3b45ad171710b3ae74518cc1d1d420,Expert 7,53,Expert,2026-02-23T16:15:27.045000,2026-02-23T16:16:24.996000,57.951,,
0a6bc2d06b3b45ad171710b3ae74518cc1d1d420,Expert 5,34,Expert,2026-02-23T18:44:30.178000,2026-02-23T18:45:01.788000,31.61,,
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,Expert 4,60,Expert,2026-02-19T03:32:34.595000,2026-02-19T03:32:44.836000,10.241,,
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,Expert 6,70,Expert,2026-02-23T09:19:56.953000,2026-02-23T09:20:04.968000,8.015,,
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,Expert 5,89,Expert,2026-02-23T18:27:02.900000,2026-02-23T18:27:44.429000,41.529,,
a1b4aeefdf1feb3f16ba30dfac6ddc888fcb20d9,Expert 7,99,Expert,2026-02-23T18:42:03.173000,2026-02-23T18:42:16.406000,13.233,,
4b4f6f99fbb9b990af7554e2c7a7cd75e646bc92,Expert 4,69,Expert,2026-02-19T03:38:29.898000,2026-02-19T03:38:41.775000,11.877,,
4b4f6f99fbb9b990af7554e2c7a7cd75e646bc92,Expert 6,48,Expert,2026-02-22T22:28:27.869000,2026-02-22T22:28:51.454000,23.585,,
4b4f6f99fbb9b990af7554e2c7a7cd75e646bc92,Expert 7,77,Expert,2026-02-23T16:09:07.360000,2026-02-23T16:13:02.229000,234.869,,
4b4f6f99fbb9b990af7554e2c7a7cd75e646bc92,Expert 5,90,Expert,2026-02-23T18:21:50.373000,2026-02-23T18:22:25.809000,35.436,,
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,Expert 4,60,Expert,2026-02-19T03:34:49.868000,2026-02-19T03:35:01.558000,11.69,,
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,Expert 6,100,Expert,2026-02-22T22:31:53.476000,2026-02-22T22:32:07.307000,13.831,,
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,Expert 7,100,Expert,2026-02-23T16:44:59.012000,2026-02-23T16:46:19.307000,80.295,,
6aef29ca62aa30955bb2d58932f5abf88c6bdf4e,Expert 5,100,Expert,2026-02-23T18:51:24.048000,2026-02-23T18:52:01.631000,37.583,,
8cdae10537878476fbe2b84ea51526a7a87a5762,Expert 4,40,Expert,2026-02-19T03:35:13.890000,2026-02-19T03:35:20.843000,6.953,,
8cdae10537878476fbe2b84ea51526a7a87a5762,Expert 6,100,Expert,2026-02-22T22:33:32.241000,2026-02-22T22:33:49.346000,17.105,,
8cdae10537878476fbe2b84ea51526a7a87a5762,Expert 7,96,Expert,2026-02-23T16:46:19.473000,2026-02-23T16:47:42.879000,83.406,,
8cdae10537878476fbe2b84ea51526a7a87a5762,Expert 5,83,Expert,2026-02-23T18:22:41.604000,2026-02-23T18:25:51.076000,189.472,,
ec2e2d79982cdbf1d590b8573ec7f5c860b3264c,Expert 4,72,Expert,2026-02-19T03:39:23.681000,2026-02-19T03:39:37.088000,13.407,,
ec2e2d79982cdbf1d590b8573ec7f5c860b3264c,Expert 6,69,Expert,2026-02-22T22:31:39.275000,2026-02-22T22:31:53.307000,14.032,,
ec2e2d79982cdbf1d590b8573ec7f5c860b3264c,Expert 7,100,Expert,2026-02-23T16:05:19.613000,2026-02-23T16:06:06.018000,46.405,,
ec2e2d79982cdbf1d590b8573ec7f5c860b3264c,Expert 5,91,Expert,2026-02-23T18:25:51.194000,2026-02-23T18:27:02.755000,71.561,,
29be16c72d697002ad208c30bcbd1ee58a96f94a,Expert 4,79,Expert,2026-02-19T03:31:45.907000,2026-02-19T03:32:00.245000,14.338,,
29be16c72d697002ad208c30bcbd1ee58a96f94a,Expert 6,46,Expert,2026-02-22T22:34:15.434000,2026-02-22T22:34:27.377000,11.943,,
29be16c72d697002ad208c30bcbd1ee58a96f94a,Expert 7,52,Expert,2026-02-23T18:48:06.791000,2026-02-23T18:48:38.171000,31.38,,
29be16c72d697002ad208c30bcbd1ee58a96f94a,Expert 5,48,Expert,2026-02-23T18:50:25.245000,2026-02-23T18:50:56.254000,31.009,,
74f60d919990a51a48b0b06c9705218c18d243f3,Expert 4,100,Expert,2026-02-19T03:32:59.274000,2026-02-19T03:33:05.583000,6.309,,
74f60d919990a51a48b0b06c9705218c18d243f3,Expert 6,90,Expert,2026-02-22T22:27:57.883000,2026-02-22T22:28:02.848000,4.965,,
74f60d919990a51a48b0b06c9705218c18d243f3,Expert 7,50,Expert,2026-02-23T16:13:02.390000,2026-02-23T16:15:26.927000,144.537,,
74f60d919990a51a48b0b06c9705218c18d243f3,Expert 5,89,Expert,2026-02-23T18:38:47.510000,2026-02-23T18:39:23.303000,35.793,,
33bc94ed3fab63832bcfe17543e87ffd0aaec99b,Expert 4,60,Expert,2026-02-19T03:31:39.763000,2026-02-19T03:31:45.715000,5.952,,
33bc94ed3fab63832bcfe17543e87ffd0aaec99b,Expert 6,40,Expert,2026-02-23T09:21:29.289000,2026-02-23T09:21:50.695000,21.406,,
33bc94ed3fab63832bcfe17543e87ffd0aaec99b,Expert 7,13,Expert,2026-02-23T16:40:13.506000,2026-02-23T16:42:14.133000,120.627,,
33bc94ed3fab63832bcfe17543e87ffd0aaec99b,Expert 5,44,Expert,2026-02-23T18:29:20.266000,2026-02-23T18:29:56.631000,36.365,,
96173a3da68bda36f8f1009994a4e7c2f269ef20,Expert 4,91,Expert,2026-02-19T03:37:45.756000,2026-02-19T03:37:51.905000,6.149,,
96173a3da68bda36f8f1009994a4e7c2f269ef20,Expert 6,100,Expert,2026-02-23T09:19:13.902000,2026-02-23T09:19:34.186000,20.284,,
96173a3da68bda36f8f1009994a4e7c2f269ef20,Expert 5,98,Expert,2026-02-23T18:29:56.773000,2026-02-23T18:33:22.612000,205.839,,
96173a3da68bda36f8f1009994a4e7c2f269ef20,Expert 7,90,Expert,2026-02-23T18:42:16.567000,2026-02-23T18:43:14.152000,57.585,,
8a00ce7b4498d8ab675a5aac3df18a98329e486e,Expert 4,100,Expert,2026-02-19T03:33:17.007000,2026-02-19T03:33:21.996000,4.989,,
8a00ce7b4498d8ab675a5aac3df18a98329e486e,Expert 6,20,Expert,2026-02-22T22:27:00.841000,2026-02-22T22:27:12.647000,11.806,,
8a00ce7b4498d8ab675a5aac3df18a98329e486e,Expert 5,34,Expert,2026-02-23T18:22:25.946000,2026-02-23T18:22:41.509000,15.563,,
8a00ce7b4498d8ab675a5aac3df18a98329e486e,Expert 7,50,Expert,2026-02-23T18:43:47.526000,2026-02-23T18:44:03.728000,16.202,,
15a8faa5126ffdd9a48a85510118a94ed95bdd32,Expert 4,100,Expert,2026-02-19T03:38:41.963000,2026-02-19T03:38:49.694000,7.731,,
15a8faa5126ffdd9a48a85510118a94ed95bdd32,Expert 6,27,Expert,2026-02-22T22:33:17.437000,2026-02-22T22:33:26.721000,9.284,,
15a8faa5126ffdd9a48a85510118a94ed95bdd32,Expert 7,50,Expert,2026-02-23T16:27:47.829000,2026-02-23T16:39:48.887000,721.058,,
15a8faa5126ffdd9a48a85510118a94ed95bdd32,Expert 5,48,Expert,2026-02-23T18:27:44.559000,2026-02-23T18:29:05.913000,81.354,,
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,Expert 4,0,Expert,2026-02-19T03:39:42.276000,2026-02-19T03:39:57.650000,15.374,,
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,Expert 6,49,Expert,2026-02-23T09:21:50.807000,2026-02-23T09:22:15.545000,24.738,,
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,Expert 7,36,Expert,2026-02-23T16:42:14.296000,2026-02-23T16:43:42.110000,87.814,,
960c4962ae7d01a0d297467dcb6c2efc66a8b15b,Expert 5,25,Expert,2026-02-23T18:39:57.365000,2026-02-23T18:40:39.966000,42.601,,
06aee728284a6f06a776848b0e14022ab7bffd85,Expert 4,81,Expert,2026-02-19T03:38:16.324000,2026-02-19T03:38:29.616000,13.292,,
06aee728284a6f06a776848b0e14022ab7bffd85,Expert 6,90,Expert,2026-02-22T22:32:19.386000,2026-02-22T22:32:29.047000,9.661,,
06aee728284a6f06a776848b0e14022ab7bffd85,Expert 7,96,Expert,2026-02-23T16:50:57.232000,2026-02-23T16:51:16.939000,19.707,,
06aee728284a6f06a776848b0e14022ab7bffd85,Expert 5,92,Expert,2026-02-23T19:04:19.816000,2026-02-23T19:04:51.839000,32.023,,
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,Expert 4,39,Expert,2026-02-19T03:39:13.303000,2026-02-19T03:39:23.423000,10.12,,
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,Expert 6,49,Expert,2026-02-23T09:19:34.349000,2026-02-23T09:19:56.805000,22.456,,
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,Expert 7,73,Expert,2026-02-23T18:37:04.239000,2026-02-23T18:41:38.295000,274.056,,
aaaa7aabae54e895cbf69d6c73642e9e09524b6c,Expert 5,87,Expert,2026-02-23T19:00:24.186000,2026-02-23T19:03:05.367000,161.181,,
0ce9fad1f1659b9c610c789b48b454167c70b3a0,Expert 4,100,Expert,2026-02-19T03:36:39.502000,2026-02-19T03:36:44.673000,5.171,,
0ce9fad1f1659b9c610c789b48b454167c70b3a0,Expert 6,100,Expert,2026-02-22T22:27:21.030000,2026-02-22T22:27:23.932000,2.902,,
0ce9fad1f1659b9c610c789b48b454167c70b3a0,Expert 7,100,Expert,2026-02-23T16:47:51.948000,2026-02-23T16:48:05.230000,13.282,,
0ce9fad1f1659b9c610c789b48b454167c70b3a0,Expert 5,100,Expert,2026-02-23T18:49:33.770000,2026-02-23T18:49:53.570000,19.8,,
3277d89fd4d722b13500775d32130eda8570883f,Expert 4,79,Expert,2026-02-19T03:36:00.522000,2026-02-19T03:36:13.665000,13.143,,
3277d89fd4d722b13500775d32130eda8570883f,Expert 6,68,Expert,2026-02-22T22:32:07.469000,2026-02-22T22:32:19.230000,11.761,,
3277d89fd4d722b13500775d32130eda8570883f,Expert 7,100,Expert,2026-02-23T16:23:50.900000,2026-02-23T16:24:18.734000,27.834,,
3277d89fd4d722b13500775d32130eda8570883f,Expert 5,88,Expert,2026-02-23T18:56:50.368000,2026-02-23T18:58:29.094000,98.726,,
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,Expert 4,69,Expert,2026-02-19T03:38:49.875000,2026-02-19T03:38:56.729000,6.854,,
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,Expert 6,100,Expert,2026-02-22T22:26:23.236000,2026-02-22T22:26:57.020000,33.784,,
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,Expert 7,100,Expert,2026-02-23T16:48:05.381000,2026-02-23T16:48:50.192000,44.811,,
ba4bf54c3c4968ce6e73cb6a03348a18b8780835,Expert 5,95,Expert,2026-02-23T18:40:59.333000,2026-02-23T18:42:56.218000,116.885,,
89c4a122a8376801acefcbfbff8bc9d8840f1e16,Expert 4,78,Expert,2026-02-19T03:38:09.289000,2026-02-19T03:38:16.045000,6.756,,
89c4a122a8376801acefcbfbff8bc9d8840f1e16,Expert 6,70,Expert,2026-02-22T22:29:41.906000,2026-02-22T22:29:59.955000,18.049,,
89c4a122a8376801acefcbfbff8bc9d8840f1e16,Expert 7,90,Expert,2026-02-23T15:55:11.933000,2026-02-23T16:01:53.689000,401.756,,
89c4a122a8376801acefcbfbff8bc9d8840f1e16,Expert 5,89,Expert,2026-02-23T18:36:14.697000,2026-02-23T18:36:50.706000,36.009,,
e83a489459e419a0944f58e2eba82e3d0ec78807,Expert 4,100,Expert,2026-02-19T03:37:40.161000,2026-02-19T03:37:45.458000,5.297,,
e83a489459e419a0944f58e2eba82e3d0ec78807,Expert 6,100,Expert,2026-02-22T22:33:26.893000,2026-02-22T22:33:32.090000,5.197,,
e83a489459e419a0944f58e2eba82e3d0ec78807,Expert 7,94,Expert,2026-02-23T18:41:38.505000,2026-02-23T18:42:02.995000,24.49,,
e83a489459e419a0944f58e2eba82e3d0ec78807,Expert 5,91,Expert,2026-02-23T18:44:13.418000,2026-02-23T18:44:30.048000,16.63,,
870511221a136dd6798b977b841c406693b527bb,Expert 4,100,Expert,2026-02-19T03:39:37.258000,2026-02-19T03:39:42.095000,4.837,,
870511221a136dd6798b977b841c406693b527bb,Expert 6,100,Expert,2026-02-22T22:26:57.179000,2026-02-22T22:27:00.727000,3.548,,
870511221a136dd6798b977b841c406693b527bb,Expert 7,100,Expert,2026-02-23T18:44:54.217000,2026-02-23T18:45:00.250000,6.033,,
870511221a136dd6798b977b841c406693b527bb,Expert 5,99,Expert,2026-02-23T18:50:56.394000,2026-02-23T18:51:08.087000,11.693,,
f9fd5c3bafb7f28cd5cfff93a739649f8ee25b45,Expert 4,84,Expert,2026-02-20T20:37:39.377000,2026-02-20T20:37:59.546000,20.169,,
f9fd5c3bafb7f28cd5cfff93a739649f8ee25b45,Expert 6,68,Expert,2026-02-23T13:25:55.612000,2026-02-23T13:26:26.246000,30.634,,
f9fd5c3bafb7f28cd5cfff93a739649f8ee25b45,Expert 5,91,Expert,2026-02-23T19:08:22.135000,2026-02-23T19:08:55.714000,33.579,,
f9fd5c3bafb7f28cd5cfff93a739649f8ee25b45,Expert 7,90,Expert,2026-02-24T07:49:04.416000,2026-02-24T07:50:05.704000,61.288,,
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,Expert 4,80,Expert,2026-02-20T20:40:56.664000,2026-02-20T20:42:14.932000,78.268,,
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,Expert 6,100,Expert,2026-02-23T13:25:27.286000,2026-02-23T13:25:43.567000,16.281,,
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,Expert 5,98,Expert,2026-02-23T19:24:04.185000,2026-02-23T19:24:40.056000,35.871,,
615cbc34a390f19b6b0b6f9f0cd9c2840fd72abe,Expert 7,98,Expert,2026-02-24T07:46:45.919000,2026-02-24T07:47:40.282000,54.363,,
064f1c01742a7177ac067aed943880e979fe327e,Expert 4,0,Expert,2026-02-20T20:40:39.752000,2026-02-20T20:40:44.212000,4.46,,
064f1c01742a7177ac067aed943880e979fe327e,Expert 6,9,Expert,2026-02-23T13:26:42.059000,2026-02-23T13:26:49.402000,7.343,,
064f1c01742a7177ac067aed943880e979fe327e,Expert 5,48,Expert,2026-02-23T19:29:40.511000,2026-02-23T19:29:51.935000,11.424,,
064f1c01742a7177ac067aed943880e979fe327e,Expert 7,50,Expert,2026-02-24T06:42:50.890000,2026-02-24T06:43:15.904000,25.014,,
18169ccf5f408192f1adab97e8b208103b046064,Expert 4,60,Expert,2026-02-20T20:36:09.321000,2026-02-20T20:36:27.737000,18.416,,
18169ccf5f408192f1adab97e8b208103b046064,Expert 6,40,Expert,2026-02-23T13:21:18.997000,2026-02-23T13:21:41.156000,22.159,,
18169ccf5f408192f1adab97e8b208103b046064,Expert 5,65,Expert,2026-02-23T19:21:27.886000,2026-02-23T19:22:12.098000,44.212,,
18169ccf5f408192f1adab97e8b208103b046064,Expert 7,42,Expert,2026-02-24T07:34:45.783000,2026-02-24T07:36:22.372000,96.589,,
affab9a235577c4aff1fb28bee7001c64005a0c6,Expert 4,71,Expert,2026-02-20T20:39:31.511000,2026-02-20T20:39:46.832000,15.321,,
affab9a235577c4aff1fb28bee7001c64005a0c6,Expert 6,45,Expert,2026-02-23T09:26:41.588000,2026-02-23T09:26:49.706000,8.118,,
affab9a235577c4aff1fb28bee7001c64005a0c6,Expert 5,48,Expert,2026-02-23T19:07:27.938000,2026-02-23T19:07:39.709000,11.771,,
affab9a235577c4aff1fb28bee7001c64005a0c6,Expert 7,43,Expert,2026-02-24T07:09:06.529000,2026-02-24T07:09:22.794000,16.265,,
691e22a596f631751240365c7b490de6a00e9ecb,Expert 4,100,Expert,2026-02-20T20:36:58.176000,2026-02-20T20:37:01.830000,3.654,,
