hash,evaluator,evaluator_type,answer,fluency,adequacy
a57b1f61060d71a65ffadf47cd9e1e6e32775a10,gemma-3-27b-it,llm,,98,100
32371a0d21926a6332c579cba56c4f2c442f83b7,gemma-3-27b-it,llm,,90,98
e29761a2773b31f163476f680b3551ce7e4b3a33,gemma-3-27b-it,llm,,98,95
321be8964f0cb22b988d015b6327200fc0336ff5,gemma-3-27b-it,llm,,98,100
54e535bfc9b712db9ddde27e91d4b3df6301f958,gemma-3-27b-it,llm,,78,95
7021b5bdb3906e2b71eb69f69fc3f8c013f2ca23,gemma-3-27b-it,llm,,90,75
715370cf743261d8ea19cee5296bf13ca28a47d4,gemma-3-27b-it,llm,,85,95
394f4f3f0dd124d36d16c644eaaeb2cdbb5ab548,gemma-3-27b-it,llm,,30,65
7b1dbe275c4a2c6f6e5e766d0415154d0bd2f9f2,gemma-3-27b-it,llm,,95,98
025220a191cd00746e235024098587096722ec86,gemma-3-27b-it,llm,,98,100
8095468049f052f02c66e2c6fea4fa88fd95c99f,gemma-3-27b-it,llm,,65,70
a6d09b6180fc68829112be619074f860614d6b0e,gemma-3-27b-it,llm,,85,90
67d5029946343113c464a53c894592441395c592,gemma-3-27b-it,llm,,85,98
409f2a86c6d099210e24616f3cc36af0d7d6258f,gemma-3-27b-it,llm,,65,70
82bac8ec02fdb015b7b3c833de198051b5d06608,gemma-3-27b-it,llm,,93,90
481ab944a05bbc7733817885d7501eae1cd56b7d,gemma-3-27b-it,llm,,78,90
4fd807b6360addbb4ce55cdf773a0dfd10aee829,gemma-3-27b-it,llm,,65,95
8db50efe8062e579537c5235524b17d60026a407,gemma-3-27b-it,llm,,85,98
8e593973388399639eabb0c34b1556b54a26e47a,gemma-3-27b-it,llm,,78,70
d282b1423029bc6d61e936a527755a16d148b1f1,gemma-3-27b-it,llm,,85,95
80a3c2302f88b7d69cb268abcdff81100c5fa3a7,gemma-3-27b-it,llm,,95,98
e684305a55baee99b5e26b80c078d1ff7cf3b18a,gemma-3-27b-it,llm,,65,78
77ed6564217f1668b8a9e66ad5d4f1da0adc3084,gemma-3-27b-it,llm,,85,90
77db35356118ed694bea7ea6f88f5b3906794a41,gemma-3-27b-it,llm,,78,90
13a6fa0a4a0dffa8dbf29f6a82764e4a65bb9988,gemma-3-27b-it,llm,,65,55
d1a1a80944090dd77baa1f3096e79d16a16bda01,gemma-3-27b-it,llm,,85,70
cf79d4048efb70c96f8c0303e10503f01694baa5,gemma-3-27b-it,llm,,93,70
9982acf081bb0e92cef530eef662145da0ff5969,gemma-3-27b-it,llm,,40,30
34cbe32928bd514e1733df1caff2408ed9e51607,gemma-3-27b-it,llm,,78,90
e3b519cd1b1c7f1619ef8021f3ab48a694588c63,gemma-3-27b-it,llm,,95,70
1d1f9f47ab31a71e1727b6f109cf9b7cc33f626c,gemma-3-27b-it,llm,,70,75
5a97bd5f8c4aefe23e817891de768c7ede94729b,gemma-3-27b-it,llm,,98,100
40daad4fb4d1d29364dbd57f8c316c2a60b3abd0,gemma-3-27b-it,llm,,85,90
b0346634e17603ebbfd5375942399f28ae13d597,gemma-3-27b-it,llm,,95,60
73920e096c5cd1cb8f72df3b044834b4d4e01c60,gemma-3-27b-it,llm,,78,90
b2464c2193c0669b93486d394f53fc52cfa27e3e,gemma-3-27b-it,llm,,65,40
ce2090b839d7575936982674483ee199e0b52a90,gemma-3-27b-it,llm,,78,88
ee9fdf8d6f86c60dfdb9f95346351608b0d441db,gemma-3-27b-it,llm,,93,98
84f372c80cf02b332895d7ac8d403b6b109340bf,gemma-3-27b-it,llm,,90,75
d74f21e17df866b6f28c3775b18a6fa96908b87d,gemma-3-27b-it,llm,,93,98
dcb78c1ef4e5c9ac865f435705d06ba8e657f509,gemma-3-27b-it,llm,,93,98
98f47229fe5b353fa4e4db73bb2d97d63546018f,gemma-3-27b-it,llm,,90,95
0ce2ddff9d39d5b73f8f27cd027d1c48a55ac509,gemma-3-27b-it,llm,,93,85
fa155140bbc4c8c63b1295d2b7f1419303a906d1,gemma-3-27b-it,llm,,90,65
4f7a4d7429bc6bd6912128eb52a392b915701e79,gemma-3-27b-it,llm,,85,90
9a1c480dfed61ec11c278381aa66b0bd65dac3b3,gemma-3-27b-it,llm,,95,40
70574301b4de22f990c04ff68a396b115330d257,gemma-3-27b-it,llm,,78,40
4825536698b944be7ba6c68452f8512ddd6690b7,gemma-3-27b-it,llm,,93,65
866a4169a36469bd141957d100eb9d6066fab43a,gemma-3-27b-it,llm,,90,98
7dd00501cf7148fc5a77efe8f7dd4da42d729d1c,gemma-3-27b-it,llm,,85,98
89a86aab9a0d10df326a8e96f353e5878e76d654,gemma-3-27b-it,llm,,90,95
d6a9d7e5b14ef7e67a514bc54b9e7df595558dcb,gemma-3-27b-it,llm,,78,95
fc6722ec83328e86f69a0f4bb62401300de331f2,gemma-3-27b-it,llm,,30,70
5ca7d264065f2382a7566d45c563d917b5f64119,gemma-3-27b-it,llm,,78,88
37b9ee3b0ee3879d8ee237564669d1d0eb9b2f04,gemma-3-27b-it,llm,,90,95
3ea64cfbe523de55a74835a3d1b52a3da4eaab41,gemma-3-27b-it,llm,,85,90
a645da4a68a739b0e75a260be225db5c657d09a0,gemma-3-27b-it,llm,,98,100
30097b1c6753307a317d856c3a00d793be1be0f0,gemma-3-27b-it,llm,,93,98
45cee2dfbf73b6b98d8e8ad82b1cf5fe6ba1cc93,gemma-3-27b-it,llm,,78,90
62d10eef6d9f72c630b79b011433419831198813,gemma-3-27b-it,llm,,98,95
014908466f9b88ef920f5a337b41691d42fdd7ee,gemma-3-27b-it,llm,,90,98
b5a7c7d521ccb75e1dc487863cb3d663b2f1002e,gemma-3-27b-it,llm,,78,90
42e6ff768062c19525334c8b2afedd18358802b0,gemma-3-27b-it,llm,,90,95
51df3b4fab40b799a9c752b3986e239e36d37d68,gemma-3-27b-it,llm,,90,98
d9afae27d4a669db6db9df99840b49f8404b5127,gemma-3-27b-it,llm,,78,90
a7cdb9493bcf3398169af61bfa15d46a8d7905d7,gemma-3-27b-it,llm,,98,95
f4966fb881ad0befdbe18815ad439cd1aee6da10,gemma-3-27b-it,llm,,30,65
5bda658268f064d07092af410c7d704295d4eb44,gemma-3-27b-it,llm,,78,65
34d6689ddb6793791a6c42c53d28eb05fe46b4aa,gemma-3-27b-it,llm,,78,65
fbd60ec3ead4fe409592a8ea3c015a03c59ccdf2,gemma-3-27b-it,llm,,78,88
96d95c1e2af4c3568cffdc310e5e93c37d697300,gemma-3-27b-it,llm,,78,90
c1bdaab68b357149b7f382064c6343dc439ff91a,gemma-3-27b-it,llm,,90,65
b8f6dd7ae7479186d3b97065fdd405fce96b8592,gemma-3-27b-it,llm,,98,100
57a6d6dec8df8c877accb47a466287af33cc45d0,gemma-3-27b-it,llm,,90,98
cb61165067f6dc6051bc1309a3f0591283db4b1d,gemma-3-27b-it,llm,,78,65
b7896967004f1f431498f335da96196c06eb9029,gemma-3-27b-it,llm,,78,98
951938ef77dad27019a6f54b7ee55b166a35e573,gemma-3-27b-it,llm,,90,85
a3c3cf89f0cdc432c495594d8b4478cc92a28a41,gemma-3-27b-it,llm,,93,90
908aaaa922054ede9e07056680346998ae0929c6,gemma-3-27b-it,llm,,78,65
2c72574904aedcfa4fadf3fe4a186a146243e4fb,gemma-3-27b-it,llm,,85,98
772bf159801b6e593efc34f0bd942f06598531d3,gemma-3-27b-it,llm,,60,95
be7a769dfff62216336f188f42d15f9536cc177f,gemma-3-27b-it,llm,,93,90
f2dfcf0bcf9577e02e09998eed771caf82f962e9,gemma-3-27b-it,llm,,90,70
3a243d2b19f92827757c11d930f7af75d0cc6665,gemma-3-27b-it,llm,,90,95
505c9a01450dec3b6035bdbd4e70b1c2f779480f,gemma-3-27b-it,llm,,85,95
b328fc73453f760f6e842e2b573eb1ec6cd04ca7,gemma-3-27b-it,llm,,30,40
2618665100be076ad2a4bf4729218161d5e68775,gemma-3-27b-it,llm,,98,70
26e9aa666ef48b9084d39a6ef8ebce19aaa49e3d,gemma-3-27b-it,llm,,90,95
0c6bd822bf1e4a41f46fe8028ac548048f4d8185,gemma-3-27b-it,llm,,98,100
6d999b0f65e5187f50c6f0b042cc0e21048c6834,gemma-3-27b-it,llm,,90,70
fe25bcd030f426e30e428fb7ad3057a2d15d6168,gemma-3-27b-it,llm,,85,90
6bdf17a7a51de0cedba57bde46ecd6260e23d670,gemma-3-27b-it,llm,,70,95
c8c624dbc7c3057ea6e05871ae718ca159be2e49,gemma-3-27b-it,llm,,90,95
11fe7d1a450dfc61f64de8b4c3d75b1dacd08e21,gemma-3-27b-it,llm,,98,100
0c3f576c119b1301a995d1d0fc316277d026cbbb,gemma-3-27b-it,llm,,90,70
7acbf2fa270e2974b849b7443db161f187d81c94,gemma-3-27b-it,llm,,85,90
fa5ff1fe2774dcb101a8dd35bbca2669951b4365,gemma-3-27b-it,llm,,90,70
a12c226d695665706c536efca6a9e9df1d050e45,gemma-3-27b-it,llm,,90,65
9d343d6719b4124d3f760a4a3a879357439ff0fb,gemma-3-27b-it,llm,,78,15
2313b3a64feeb241357ad91bcd106fc99cdc5ee9,gemma-3-27b-it,llm,,78,90
5bd18b45a4f7344f74342d7042d90f2d9b5e3318,gemma-3-27b-it,llm,,78,70
bc3c0ea07a77158fad82caba8a2c6cc567910e09,gemma-3-27b-it,llm,,93,78
3beabab67aef1d01f3931edd9df24b1dbfcef619,gemma-3-27b-it,llm,,85,70
20f004b98f2a09152440a7d75b03d66ae45bdd60,gemma-3-27b-it,llm,,95,30
52755fa969d14c9da462da7a4ab72aeddf76677b,gemma-3-27b-it,llm,,90,98
d2fc8b027bf6addfc2ad9b55283b0ac698548233,gemma-3-27b-it,llm,,65,55
09a09abf254bebadf0414cdec09295097efd0a8e,gemma-3-27b-it,llm,,90,98
b13ab40de07bf1a3d7c898b41025edc071d45179,gemma-3-27b-it,llm,,78,88
2c54683a48b1d8cd125f8e8bfe9830841296e227,gemma-3-27b-it,llm,,85,98
b466d36fe52b190ae7da1e2ec16246f37b027e41,gemma-3-27b-it,llm,,65,55
ff9bcbd0cebacfd79edd3f378adb7201b45a8328,gemma-3-27b-it,llm,,95,100
30201c2be158b57c386767db8ac8b74dca3dfb8e,gemma-3-27b-it,llm,,90,95
07d0763ce73e651b06156a36f39611c25c711610,gemma-3-27b-it,llm,,85,90
9960a58f1665446ea2076633c13faf298bd4d043,gemma-3-27b-it,llm,,85,90
624d25fb41f9cf4b55d04c8eb436377c3a45ce6b,gemma-3-27b-it,llm,,90,70
600895147473f1c069d71f01cdd43dc7bfd5e6a1,gemma-3-27b-it,llm,,90,98
59ef7fed61892f3648e22a2f1367adb42232fcbf,gemma-3-27b-it,llm,,90,98
bc515e0b2e22698ebf2d43848e13530cab176063,gemma-3-27b-it,llm,,78,70
1ce15556a6ecd32e85dba5bb36dde4d76e1c5051,gemma-3-27b-it,llm,,65,70
eadd5204f1ece5acef73a3463a1415f8d1ca7a5c,gemma-3-27b-it,llm,,90,95
c050373c67f62d403af007d9eb5d13e0be7e7499,gemma-3-27b-it,llm,,93,40
fd402cf9179547abfc797792200004d282ad9586,gemma-3-27b-it,llm,,90,100
0e024aa9a3966aa08067505120a4aa4c81b274af,gemma-3-27b-it,llm,,30,20
234a86a6e06755fa59fa48587df22a9215e1035f,gemma-3-27b-it,llm,,98,100
9a88fb66675988d4e3e53f5c4d560b406be16adc,gemma-3-27b-it,llm,,15,20
16a765535de47bf3b13ee7a9521c3e4d4bdcd7c6,gemma-3-27b-it,llm,,90,40
b7ed63e3e839a47424b597fbe9afe34a02f2bff7,gemma-3-27b-it,llm,,65,70
19b74e815da3a183dca72fcbb579ee0ebbacf46c,gemma-3-27b-it,llm,,85,98
ec2a3c1ed00ff52458014d33e70c84563bb3a35c,gemma-3-27b-it,llm,,98,100
be2a0403c02699697d4ae74e9e34e6235065c47e,gemma-3-27b-it,llm,,93,95
f0ee30fe144a887631635f81dd3d60ffa3acccf3,gemma-3-27b-it,llm,,78,98
6faed76ad73112b3c1e977ac3963de31759414c1,gemma-3-27b-it,llm,,90,95
40bd0e7275a33375f7b4974d3f5a3d798793b746,gemma-3-27b-it,llm,,85,90
a8b126ad58c3a9f135a99e99ff322542b936fd2c,gemma-3-27b-it,llm,,93,90
bea1cd7bbbe650b1f6f8af958cb8625bc9c3867b,gemma-3-27b-it,llm,,95,98
3127ff82ab8c81ccf8abcb87c45e08822d51e8c9,gemma-3-27b-it,llm,,70,90
a41c848b7e85308a6d59d8754b98ecca5c2a496a,gemma-3-27b-it,llm,,90,30
a0791b1392d79d0b7aa5e4ce8c6a1807a1878aad,gemma-3-27b-it,llm,,95,98
9b1300bf13adbf74106d550ced043f7c559984dc,gemma-3-27b-it,llm,,60,10
fa889e2afe648e07006fea8dacb7e359190043e7,gemma-3-27b-it,llm,,90,100
98da4c99a9ac210ba9c4ef7e6d75e77f866bf361,gemma-3-27b-it,llm,,78,65
86c40ccddd5122fbe2ff35378ee721dfb4f49a4a,gemma-3-27b-it,llm,,85,40
4feb51273ee0b31101848b5b60cd0925504f8b2b,gemma-3-27b-it,llm,,78,40
db536e6b8fb52194e96e1ab0c303df427a250671,gemma-3-27b-it,llm,,78,90
b12d74a0c1efaab95de155263fc339a809eaf80e,gemma-3-27b-it,llm,,90,65
cbafdcc72ed819a9f8b44132c97631ea033e5f15,gemma-3-27b-it,llm,,65,85
0b0dc91d76fb30e6accb8b5ad8725da615ad5b88,gemma-3-27b-it,llm,,85,98
f1bc17903487dcf17324c24f87f24d46a0849cf2,gemma-3-27b-it,llm,,65,70
3b1fc2b6201dfe2a15eaaf211768ca36df6b9a3d,gemma-3-27b-it,llm,,78,55
50e22042ea676a4ed7f8bbad8f871e8be6d490e0,gemma-3-27b-it,llm,,78,90
0788ddede6418749303137efa2046f012b83ac99,gemma-3-27b-it,llm,,95,20
03a86e325a4de9a461692f63214e93dd80e5815a,gemma-3-27b-it,llm,,40,20
dbe8a172b4ca9be01ea458cb204b01eac3aa681a,gemma-3-27b-it,llm,,78,90
850f1096ba33bc861164313bf10b9c8d2d6083ed,gemma-3-27b-it,llm,,90,90
78c26754943a165217dc03b8d60dd35ef25aaf31,gemma-3-27b-it,llm,,70,90
1a562a389efa0abaa01741fcb3f4db953d8606b9,gemma-3-27b-it,llm,,90,85
5b0d8cd6028cebb8e7ec2d96c42bebdbd0eb48d4,gemma-3-27b-it,llm,,90,90
6681e076a045194d31d4b0ec3ff9bb5d0952bc5c,gemma-3-27b-it,llm,,85,90
e59b1434bea2180244e2c6064b3fd2f7bcc7a4d7,gemma-3-27b-it,llm,,65,90
3cd2bac553c7e63f5a0735c1fb39a0e27d2a0ca3,gemma-3-27b-it,llm,,70,95
83d23c6a35d7cadaa100d16ef335b02fc3b8bcb2,gemma-3-27b-it,llm,,90,65
8410d3d4b1b09f36b0de2dd82a06bb5751d26101,gemma-3-27b-it,llm,,70,100
a19fc8e0d9463026b01e2237b418720ca3ce9b09,gemma-3-27b-it,llm,,85,70
f6391f6f406d73bf364b2d38567a50d20f2f50ea,gemma-3-27b-it,llm,,85,90
006d9c4f67a65d9967fada5a33a7bee388e778ea,gemma-3-27b-it,llm,,90,70
d0bf1ae7d1a372128eec87d89e7ab6428eab614d,gemma-3-27b-it,llm,,90,65
98577d9ca460fc3775ded2cbbcf239d4226027f9,gemma-3-27b-it,llm,,85,90
e8ba90529d46927957a57b637d7c2fcd82519f47,gemma-3-27b-it,llm,,90,70
8b70545642cdaf045d34aba9eb1b427d244be8cb,gemma-3-27b-it,llm,,65,15
6dd5a74f64c233a27631332474690437d6bc376b,gemma-3-27b-it,llm,,90,65
a25e0a034bea78f541c0b097b7c30742c92b3a74,gemma-3-27b-it,llm,,65,88
9947f32bf93c2faa909930f1f47c7572c2a9ba44,gemma-3-27b-it,llm,,85,70
d4c18139afaac813c7b85c6a3202c198d014a09f,gemma-3-27b-it,llm,,85,90
87e0fdac10b0d4ad91fa7cd853ca85bd4919d518,gemma-3-27b-it,llm,,78,15
d3579217452bedd5d8363699de053edd6fbce7b0,gemma-3-27b-it,llm,,85,88
1380b1bec36fe0c149ff921faafbe8d80373de80,gemma-3-27b-it,llm,,90,95
d842f63bec2c05883b03b7c356e4c186b3f67343,gemma-3-27b-it,llm,,90,65
a0773bc3abfaaf905ee13f2b989d8d8e77be70b9,gemma-3-27b-it,llm,,90,98
418f03b62d50bd11e374c13d7a187a593302d8e3,gemma-3-27b-it,llm,,78,90
228277422277072584081acbfda85b2628830855,gemma-3-27b-it,llm,,90,70
46ce62ff3412bd42c5716f561a9f6002f4555041,gemma-3-27b-it,llm,,65,70
b9ecb675cba911185279d142ea86f1247ee2f723,gemma-3-27b-it,llm,,78,85
41f3f9f350e9632b0c0bf639227a1226bb2cfa24,gemma-3-27b-it,llm,,90,70
2b0add218d00588b03b8d293aef1d11c64c642a6,gemma-3-27b-it,llm,,90,98
b4819d66284ba8ac6d3692af17b68aee61c963b9,gemma-3-27b-it,llm,,60,70
7e848591ddbdc6322625455ee55321ad246edf8c,gemma-3-27b-it,llm,,95,100
efb6187d8fd73fa684008ac36d2107ad86a118fe,gemma-3-27b-it,llm,,90,98
9306d668079f4202c71221b741e004df6f2e444e,gemma-3-27b-it,llm,,45,30
9373de2a12b3d5c1a6741d2e0355bf613fb8da97,gemma-3-27b-it,llm,,65,70
2578e1942d0781637126efbb80d6dd19c624cd65,gemma-3-27b-it,llm,,78,90
0bf76c191f72ef7f084d2d9b836ad4e6246b740b,gemma-3-27b-it,llm,,90,95
bb58f4edebd88e642c145866d2f9b69fca840ffc,gemma-3-27b-it,llm,,65,55
1465894633f14090f27598b853f27396bee53f31,gemma-3-27b-it,llm,,98,65
e8dc958a57ba075ea5b25a937aa8b33d5b69d969,gemma-3-27b-it,llm,,78,88
73dd7fa8e40ea55ee181d1688566f49c95977999,gemma-3-27b-it,llm,,90,20
21b213fcbda7666d29ba385cf4aaf9978767875e,gemma-3-27b-it,llm,,40,65
d6bbdf04aa22bf24efa358ed359ba62f3b0141fe,gemma-3-27b-it,llm,,78,65
9b6ac8e19de5dac834b702afefc3e7c973e391a9,gemma-3-27b-it,llm,,78,90
820d4d36c296e174b9cf212f18d2058b6019b4c8,gemma-3-27b-it,llm,,90,40
625860f5cec49b1291e769ce25ce945a459658dd,gemma-3-27b-it,llm,,85,98
ff9f264908c223aa3b2676195c45beb64d4a559a,gemma-3-27b-it,llm,,90,95
afdb2efa0b45fbc29e29811bc99e856c934de0ef,gemma-3-27b-it,llm,,90,75
369bec129786b1b8b18779e1bdc580baa48d0287,gemma-3-27b-it,llm,,95,100
6807a3f03af28e8ed7dee4318280409f4b421aae,gemma-3-27b-it,llm,,65,70
b054601934791d5b361a33980c7a8bf65e310def,gemma-3-27b-it,llm,,85,65
b900fbe14a91f99ee038809476147746529eeb7f,gemma-3-27b-it,llm,,30,40
b37b2b5b025c577a7480813cb5d21e5211b69375,gemma-3-27b-it,llm,,90,70
92e1cdab5303143c39211c1a8a5bb78661c8c0a6,gemma-3-27b-it,llm,,95,10
63851d693c8ea2f9cda2aa8b2a152b82eaf92624,gemma-3-27b-it,llm,,70,75
e0b0fe2005abe6b299b20e40a7f5943c6d712879,gemma-3-27b-it,llm,,85,40
d4b0d30d6a00a9fd816ab721d8725bcc4e989022,gemma-3-27b-it,llm,,20,30
f898f8c1704e5bddad7d0463972c9f7eafbdc72c,gemma-3-27b-it,llm,,65,70
fccf1f847f5c34540cfed79490371931d6825ff2,gemma-3-27b-it,llm,,85,65
f82200c45eb94b387ec5a8710621d0e55d73acb6,gemma-3-27b-it,llm,,95,100
6bb8fd4fb7b23fb77e661d72ca5ee0165d78e330,gemma-3-27b-it,llm,,90,75
2be84ad895540667b4cfafae9051e74003c4dc32,gemma-3-27b-it,llm,,98,100
839dd8d0a834ba7c493f07cd9b432241588589a0,gemma-3-27b-it,llm,,78,90
8bb06c2cbfe1bd099f6445ebe980755d6abcd827,gemma-3-27b-it,llm,,65,55
e2537df5381b750f0eb6f8d0f000aa8bc434fed1,gemma-3-27b-it,llm,,90,95
ec2c7041dfcc2136e9f3e70fee90c7a693e2120c,gemma-3-27b-it,llm,,90,98
b7a2d0cbdc170b6cf44a5186deb8068a3c757aeb,gemma-3-27b-it,llm,,85,90
7f1455fbc789153c3eb6d33eac5680fe635973e9,gemma-3-27b-it,llm,,90,10
dfdeefe4f9fd00fe929510ac3593014d981165b3,gemma-3-27b-it,llm,,85,40
18cacfa79016389fde0afd28f2b03d60f2907ff3,gemma-3-27b-it,llm,,78,65
f8fe21d130448550da5240e4f3749cdf641e163e,gemma-3-27b-it,llm,,90,70
59ef22243a9b96be59d0e6e315d56e4b50b878c9,gemma-3-27b-it,llm,,90,85
9df764508baadee51374d408011836430453b867,gemma-3-27b-it,llm,,98,70
7306af179b5d7b27dcea44fe5a1e9e7ce9a8e293,gemma-3-27b-it,llm,,38,45
11eb3063228a052bedb7db6f24d08df0a3f04ba9,gemma-3-27b-it,llm,,85,65
9dd983d834b37190ba0a8e993e1290b0e1351045,gemma-3-27b-it,llm,,85,90
4796a109e8a51aaeafb3d47785f6f9349d9910ef,gemma-3-27b-it,llm,,65,90
0586c348039debf5d3cfe1ebfa23a7710b7f417f,gemma-3-27b-it,llm,,95,70
5a622df002584594ebe07f5f51135319f9abd314,gemma-3-27b-it,llm,,95,65
d2bcdb9a6c5643cadd687e30e258851c1faa0d15,gemma-3-27b-it,llm,,85,95
2722efee8b411f4470bd56639fbf1b3d6b464ed7,gemma-3-27b-it,llm,,85,98
6e1cd320f7b92c117c658a182f78c8786758af9e,gemma-3-27b-it,llm,,95,85
cdea94f40e03c73dc26c5ab792e5f6a289d60220,gemma-3-27b-it,llm,,70,75
66321b63b2e2eb79c91488697f05647dea7389f2,gemma-3-27b-it,llm,,90,98
4fde45543cf5852c810f649ada7ed3ceda6f86f7,gemma-3-27b-it,llm,,90,60
fcf5aacf160763fcd3b278dfede20741ae4713e8,gemma-3-27b-it,llm,,90,70
00d3e801d792ad63738f2bf5f115c2b6f6f72713,gemma-3-27b-it,llm,,65,55
75f52bc727df25d8f6d140188e51d5355aa9d146,gemma-3-27b-it,llm,,98,100
7484b50767d5c76573aea11204382a0e56794f3b,gemma-3-27b-it,llm,,90,95
69f066d936be63ab45b8386b65f33ceb6363684d,gemma-3-27b-it,llm,,78,90
f563f460c2d7abaa71b58167dd58790399415e66,gemma-3-27b-it,llm,,93,70
9d752b5d4a1432d7553476fbd465af5ae3aa3bf4,gemma-3-27b-it,llm,,90,70
f67e18dfbd86e80c8b68c56465b17d85e3b483ff,gemma-3-27b-it,llm,,98,95
0682924fcecc79694dd556e943e50f5e197de52f,gemma-3-27b-it,llm,,30,40
2e0aea39405bc544f7a26bac4e6104732dc77b99,gemma-3-27b-it,llm,,85,65
94cc72dce14026172816ba199a63b338a7ab48f2,gemma-3-27b-it,llm,,93,98
b4e9a2fafc5f41c180e374a6bc8eb563cebb1968,gemma-3-27b-it,llm,,70,30
461f5851e021d9bdfb40a7a6ea7c7d2e8c73866f,gemma-3-27b-it,llm,,20,95
811f3894bc8c81d2b9c0b2fd7c1307796ce0849b,gemma-3-27b-it,llm,,85,90
05ac137df4953aa61d8c54f20ee5868e468719ac,gemma-3-27b-it,llm,,90,40
315a03bc6901df26611cea14c4d14f21dc3f4c0e,gemma-3-27b-it,llm,,70,65
73139f821cf76aa99088ae158e553b21b4ee9294,gemma-3-27b-it,llm,,90,85
ffb7abe9267e1c44588166d3ca3c7bc9ea876502,gemma-3-27b-it,llm,,70,65
b7b15be52847f34c3f4e89f79916b7f1eef935f7,gemma-3-27b-it,llm,,85,70
9bdd4d3227b09012d62617a835f1621d03a5a551,gemma-3-27b-it,llm,,78,95
35ff77e72777fbbca61f67449ee40be4d0730c5f,gemma-3-27b-it,llm,,93,98
114e6f0b468637736b5f15fafa80fc6922898c4c,gemma-3-27b-it,llm,,85,95
03b5ffcdc1cb1dec54913773c14448b5bf978215,gemma-3-27b-it,llm,,98,95
66017b23a574099ddad764fe7dfb1d1f758697c9,gemma-3-27b-it,llm,,85,78
7cb8d092815d8cbfc8eb573959f17706eccbf795,gemma-3-27b-it,llm,,90,95
5bf7d84c816b60b078f60257756861ec6fced931,gemma-3-27b-it,llm,,65,78
5912721c0e8016a4306b8cf9097e1a0949e0ba72,gemma-3-27b-it,llm,,85,90
ab4cdd2ad313b18a6a2c28f35ba31fcba197438c,gemma-3-27b-it,llm,,90,100
30965949e51d26353c9314c48f44f2f95c2ed265,gemma-3-27b-it,llm,,78,98
49a8cf3160b231cfbaee06f7c2467b3e819ddcd0,gemma-3-27b-it,llm,,85,15
a6193af9be59206bfff0be15c3bd68ebaaf34894,gemma-3-27b-it,llm,,98,100
7d7487e04e516d9b48cf77dedd9b4d72c9ad3ffd,gemma-3-27b-it,llm,,85,98
f34cc01a5bb417cd41ac8a566b15b440c38f4a61,gemma-3-27b-it,llm,,78,90
87322fc4317d1d57eb4b367f785d14b731262e0d,gemma-3-27b-it,llm,,95,100
4885067ac2f066cfa990fb117b64e2b355ebc126,gemma-3-27b-it,llm,,90,30
f5b6f04b513d4998875f47112e4b4146a8d09f4c,gemma-3-27b-it,llm,,60,70
e513b6c6fc8108ed6b8d3b7212dfc9448b234bbb,gemma-3-27b-it,llm,,70,90
5f4f7a72ff19350fda913b65aec3ab1024f39915,gemma-3-27b-it,llm,,85,90
c5c65102d7af89114b01bb1dfa3afb6f62e0b111,gemma-3-27b-it,llm,,85,90
9723236419333e680a0501e146d84d76f69970fb,gemma-3-27b-it,llm,,90,98
5c006b0ffbeeabbf6b3ed05cc7df5ca5d1bfd2d4,gemma-3-27b-it,llm,,70,95
14b3802353782424bf1b2b45d174eb8bc61b4f41,gemma-3-27b-it,llm,,70,90
40a02ef708479ff3bc45e44e0648fdaf0de040ae,gemma-3-27b-it,llm,,70,95
38f9868a261e01e0d5055e52845eedfacf5b9dd5,gemma-3-27b-it,llm,,78,95
76da88fa9eebbee40b0b6dd3e35caccde914caa0,gemma-3-27b-it,llm,,78,90
809b3caf29857829ef87f6162b20b95888c8934d,gemma-3-27b-it,llm,,78,98
81dc4934426641725fb1b1121b6cffe9a17f7c37,gemma-3-27b-it,llm,,85,65
7fcd97b629e37c71ede8ac523d4652dba5e18c13,gemma-3-27b-it,llm,,85,70
d1f91fdddc8395c2822726c219d116ff16c65287,gemma-3-27b-it,llm,,65,88
cdd47730cf57e31c9285c8d1d5e756b714b3a82e,gemma-3-27b-it,llm,,85,98
63ce72833447e73846044f9af3b0101914ef66d9,gemma-3-27b-it,llm,,95,98
b2823a6c067844eb1cd386632577de12ec55564c,gemma-3-27b-it,llm,,85,78
45489be87419c5cee7973f6546c9e3941a6ae6ae,gemma-3-27b-it,llm,,78,90
8d99627a9b05a6a05c84cd3afd2ee8ebbe60c1f0,gemma-3-27b-it,llm,,85,90
31109b5541f9ee8ea771e3c12833050efa9f8c9e,gemma-3-27b-it,llm,,95,100
c48d6a447849ec7c7d02502cdba0a1d960ecd4c7,gemma-3-27b-it,llm,,78,70
c83bf411fbe1f734e88266d19f7df0ebeb72477f,gemma-3-27b-it,llm,,85,98
76a1dcd899ce7e64ec3f43abe0655cd57f6a9af4,gemma-3-27b-it,llm,,85,90
a861081bd228a2833a033c7641331b8da4cf3f75,gemma-3-27b-it,llm,,78,85
a3cbe57f0a37bcc1bbf4392ebd394ea2c33b8afe,gemma-3-27b-it,llm,,65,55
816ff7006d6123b54d3c0d00e475d4b9e57d1ea7,gemma-3-27b-it,llm,,93,70
c2d2726f8d89d3f3265bbcf4ec41ae071d08bf73,gemma-3-27b-it,llm,,45,65
95c857436753bae3882f6f7e6f5a99ce0016c7d1,gemma-3-27b-it,llm,,65,70
